x,y,height,momentum_x,bathymetry
0.5,0.5,23.19662,218.2709,0
1.5,0.5,23.18334,218.3457,0
2.5,0.5,23.09027,218.8682,0
3.5,0.5,22.99906,219.3722,0
4.5,0.5,22.90995,219.8567,0
5.5,0.5,22.82321,220.3209,0
6.5,0.5,22.73915,220.7638,0
7.5,0.5,22.65812,221.1842,0
8.5,0.5,22.58051,221.5809,0
9.5,0.5,22.50672,221.9525,0
10.5,0.5,22.43722,222.2977,0
11.5,0.5,22.37248,222.615,0
12.5,0.5,22.31296,222.9031,0
13.5,0.5,22.2591,223.161,0
14.5,0.5,22.21126,223.3877,0
15.5,0.5,22.16971,223.5828,0
16.5,0.5,22.13457,223.7467,0
17.5,0.5,22.10577,223.8803,0
18.5,0.5,22.08303,223.9854,0
19.5,0.5,22.06587,224.0645,0
20.5,0.5,22.05363,224.121,0
21.5,0.5,22.04554,224.1586,0
22.5,0.5,22.04073,224.1813,0
23.5,0.5,22.0384,224.1927,0
24.5,0.5,22.03778,224.1964,0
25.5,0.5,22.03824,224.1952,0
26.5,0.5,22.03931,224.1913,0
27.5,0.5,22.04065,224.1862,0
28.5,0.5,22.04202,224.1809,0
29.5,0.5,22.04331,224.176,0
30.5,0.5,22.04445,224.1718,0
31.5,0.5,22.04543,224.1684,0
32.5,0.5,22.04626,224.1656,0
33.5,0.5,22.04694,224.1636,0
34.5,0.5,22.04749,224.1621,0
35.5,0.5,22.04794,224.1611,0
36.5,0.5,22.04831,224.1605,0
37.5,0.5,22.04861,224.1602,0
38.5,0.5,22.04885,224.1602,0
39.5,0.5,22.04904,224.1604,0
40.5,0.5,22.04919,224.1609,0
41.5,0.5,22.04931,224.1615,0
42.5,0.5,22.0494,224.1622,0
43.5,0.5,22.04947,224.1631,0
44.5,0.5,22.04952,224.164,0
45.5,0.5,22.04955,224.1651,0
46.5,0.5,22.04956,224.1662,0
47.5,0.5,22.04958,224.1674,0
48.5,0.5,22.04957,224.1687,0
49.5,0.5,22.04956,224.1701,0
50.5,0.5,22.04953,224.1715,0
51.5,0.5,22.04947,224.173,0
52.5,0.5,22.04938,224.1747,0
53.5,0.5,22.04923,224.1768,0
54.5,0.5,22.04898,224.1793,0
55.5,0.5,22.0486,224.1823,0
56.5,0.5,22.04802,224.1863,0
57.5,0.5,22.04716,224.1916,0
58.5,0.5,22.04592,224.1987,0
59.5,0.5,22.04417,224.2081,0
60.5,0.5,22.04177,224.2204,0
61.5,0.5,22.03858,224.2364,0
62.5,0.5,22.03445,224.2566,0
63.5,0.5,22.02924,224.2817,0
64.5,0.5,22.02287,224.312,0
65.5,0.5,22.01531,224.3477,0
66.5,0.5,22.00659,224.3885,0
67.5,0.5,21.99685,224.4338,0
68.5,0.5,21.98627,224.4828,0
69.5,0.5,21.97516,224.5341,0
70.5,0.5,21.96383,224.5863,0
71.5,0.5,21.95268,224.6376,0
72.5,0.5,21.94206,224.6864,0
73.5,0.5,21.9323,224.7314,0
74.5,0.5,21.92366,224.7713,0
75.5,0.5,21.91631,224.8055,0
76.5,0.5,21.91031,224.8337,0
77.5,0.5,21.90562,224.8562,0
78.5,0.5,21.90212,224.8734,0
79.5,0.5,21.89965,224.8861,0
80.5,0.5,21.898,224.8953,0
81.5,0.5,21.89696,224.9018,0
82.5,0.5,21.89635,224.9064,0
83.5,0.5,21.89603,224.9099,0
84.5,0.5,21.89589,224.9125,0
85.5,0.5,21.89586,224.9147,0
86.5,0.5,21.89589,224.9167,0
87.5,0.5,21.89594,224.9186,0
88.5,0.5,21.89601,224.9205,0
89.5,0.5,21.89608,224.9224,0
90.5,0.5,21.89615,224.9243,0
91.5,0.5,21.89622,224.9262,0
92.5,0.5,21.8963,224.9282,0
93.5,0.5,21.89638,224.9302,0
94.5,0.5,21.89645,224.9322,0
95.5,0.5,21.89653,224.9343,0
96.5,0.5,21.89661,224.9364,0
97.5,0.5,21.89669,224.9384,0
98.5,0.5,21.89677,224.9406,0
99.5,0.5,21.89686,224.9427,0
