x,y,height,momentum_x,bathymetry
0.5,0.5,22.29061,222.9801,0
1.5,0.5,22.28545,223.0047,0
2.5,0.5,22.24302,223.2065,0
3.5,0.5,22.20474,223.387,0
4.5,0.5,22.17079,223.546,0
5.5,0.5,22.14124,223.6834,0
6.5,0.5,22.11609,223.7997,0
7.5,0.5,22.09524,223.8957,0
8.5,0.5,22.07847,223.9726,0
9.5,0.5,22.06544,224.0323,0
10.5,0.5,22.05575,224.0765,0
11.5,0.5,22.04891,224.1078,0
12.5,0.5,22.04442,224.1284,0
13.5,0.5,22.04177,224.1406,0
14.5,0.5,22.04049,224.1466,0
15.5,0.5,22.04018,224.1482,0
16.5,0.5,22.04049,224.1471,0
17.5,0.5,22.04116,224.1443,0
18.5,0.5,22.042,224.1407,0
19.5,0.5,22.04287,224.1369,0
20.5,0.5,22.04371,224.1333,0
21.5,0.5,22.04447,224.1302,0
22.5,0.5,22.04513,224.1274,0
23.5,0.5,22.04568,224.1252,0
24.5,0.5,22.04614,224.1234,0
25.5,0.5,22.04651,224.122,0
26.5,0.5,22.04681,224.1209,0
27.5,0.5,22.04705,224.1201,0
28.5,0.5,22.04724,224.1196,0
29.5,0.5,22.04737,224.1193,0
30.5,0.5,22.04747,224.1191,0
31.5,0.5,22.04755,224.1191,0
32.5,0.5,22.0476,224.1192,0
33.5,0.5,22.04762,224.1194,0
34.5,0.5,22.04762,224.1198,0
35.5,0.5,22.0476,224.1203,0
36.5,0.5,22.04756,224.1209,0
37.5,0.5,22.04749,224.1216,0
38.5,0.5,22.04739,224.1224,0
39.5,0.5,22.04723,224.1235,0
40.5,0.5,22.04701,224.1249,0
41.5,0.5,22.04668,224.1268,0
42.5,0.5,22.04623,224.1293,0
43.5,0.5,22.04559,224.1326,0
44.5,0.5,22.04471,224.137,0
45.5,0.5,22.04353,224.1429,0
46.5,0.5,22.04196,224.1505,0
47.5,0.5,22.03991,224.1602,0
48.5,0.5,22.03728,224.1726,0
49.5,0.5,22.03399,224.1879,0
50.5,0.5,22.02996,224.2067,0
51.5,0.5,22.0251,224.2291,0
52.5,0.5,22.0194,224.2553,0
53.5,0.5,22.01284,224.2854,0
54.5,0.5,22.00544,224.3192,0
55.5,0.5,21.99728,224.3564,0
56.5,0.5,21.98849,224.3964,0
57.5,0.5,21.97922,224.4384,0
58.5,0.5,21.96967,224.4816,0
59.5,0.5,21.96004,224.5251,0
60.5,0.5,21.95058,224.5677,0
61.5,0.5,21.94149,224.6087,0
62.5,0.5,21.93298,224.647,0
63.5,0.5,21.92522,224.6819,0
64.5,0.5,21.91833,224.7129,0
65.5,0.5,21.91239,224.7397,0
66.5,0.5,21.90741,224.7623,0
67.5,0.5,21.90337,224.7807,0
68.5,0.5,21.90019,224.7953,0
69.5,0.5,21.89777,224.8066,0
70.5,0.5,21.896,224.815,0
71.5,0.5,21.89474,224.8212,0
72.5,0.5,21.89389,224.8257,0
73.5,0.5,21.89334,224.8288,0
74.5,0.5,21.89301,224.831,0
75.5,0.5,21.89281,224.8326,0
76.5,0.5,21.89271,224.8338,0
77.5,0.5,21.89268,224.8347,0
78.5,0.5,21.89267,224.8356,0
79.5,0.5,21.89268,224.8363,0
80.5,0.5,21.8927,224.837,0
81.5,0.5,21.89272,224.8377,0
82.5,0.5,21.89275,224.8385,0
83.5,0.5,21.89277,224.8392,0
84.5,0.5,21.89279,224.8399,0
85.5,0.5,21.89282,224.8407,0
86.5,0.5,21.89285,224.8414,0
87.5,0.5,21.89287,224.8422,0
88.5,0.5,21.8929,224.843,0
89.5,0.5,21.89292,224.8438,0
90.5,0.5,21.89295,224.8447,0
91.5,0.5,21.89298,224.8455,0
92.5,0.5,21.89301,224.8463,0
93.5,0.5,21.89304,224.8471,0
94.5,0.5,21.89307,224.8479,0
95.5,0.5,21.8931,224.8488,0
96.5,0.5,21.89313,224.8497,0
97.5,0.5,21.89316,224.8506,0
98.5,0.5,21.8932,224.8515,0
99.5,0.5,21.89324,224.8524,0
