x,y,height,momentum_x,bathymetry
0.5,0.5,25.15069,205.4475,0
1.5,0.5,25.12307,205.6537,0
2.5,0.5,24.9772,206.7394,0
3.5,0.5,24.83214,207.7991,0
4.5,0.5,24.68796,208.8329,0
5.5,0.5,24.54473,209.8404,0
6.5,0.5,24.40252,210.8216,0
7.5,0.5,24.26143,211.7761,0
8.5,0.5,24.12156,212.7037,0
9.5,0.5,23.98305,213.6039,0
10.5,0.5,23.84603,214.4763,0
11.5,0.5,23.7107,215.3203,0
12.5,0.5,23.57725,216.1354,0
13.5,0.5,23.44594,216.9206,0
14.5,0.5,23.31707,217.6751,0
15.5,0.5,23.19098,218.3977,0
16.5,0.5,23.0681,219.0872,0
17.5,0.5,22.94892,219.742,0
18.5,0.5,22.834,220.3603,0
19.5,0.5,22.72402,220.94,0
20.5,0.5,22.61972,221.4789,0
21.5,0.5,22.52194,221.9746,0
22.5,0.5,22.43158,222.4245,0
23.5,0.5,22.34953,222.8263,0
24.5,0.5,22.27665,223.1779,0
25.5,0.5,22.21365,223.4779,0
26.5,0.5,22.161,223.726,0
27.5,0.5,22.11876,223.9236,0
28.5,0.5,22.08658,224.0734,0
29.5,0.5,22.0636,224.1805,0
30.5,0.5,22.04855,224.2512,0
31.5,0.5,22.03987,224.2929,0
32.5,0.5,22.0359,224.3132,0
33.5,0.5,22.03512,224.3192,0
34.5,0.5,22.03622,224.3167,0
35.5,0.5,22.03826,224.31,0
36.5,0.5,22.0406,224.3019,0
37.5,0.5,22.04286,224.2942,0
38.5,0.5,22.04488,224.2877,0
39.5,0.5,22.04661,224.2825,0
40.5,0.5,22.04805,224.2787,0
41.5,0.5,22.04924,224.276,0
42.5,0.5,22.05023,224.2743,0
43.5,0.5,22.05104,224.2734,0
44.5,0.5,22.05172,224.2732,0
45.5,0.5,22.05228,224.2735,0
46.5,0.5,22.05276,224.2743,0
47.5,0.5,22.05316,224.2755,0
48.5,0.5,22.0535,224.277,0
49.5,0.5,22.05379,224.2788,0
50.5,0.5,22.05403,224.2808,0
51.5,0.5,22.05424,224.2831,0
52.5,0.5,22.05441,224.2855,0
53.5,0.5,22.05457,224.288,0
54.5,0.5,22.05471,224.2907,0
55.5,0.5,22.05483,224.2935,0
56.5,0.5,22.05493,224.2965,0
57.5,0.5,22.05502,224.2995,0
58.5,0.5,22.05509,224.3027,0
59.5,0.5,22.05517,224.3059,0
60.5,0.5,22.05525,224.3092,0
61.5,0.5,22.05532,224.3125,0
62.5,0.5,22.0554,224.3159,0
63.5,0.5,22.05546,224.3194,0
64.5,0.5,22.05552,224.3229,0
65.5,0.5,22.05556,224.3266,0
66.5,0.5,22.05557,224.3305,0
67.5,0.5,22.05552,224.3347,0
68.5,0.5,22.05536,224.3394,0
69.5,0.5,22.05504,224.345,0
70.5,0.5,22.05442,224.352,0
71.5,0.5,22.05336,224.361,0
72.5,0.5,22.05165,224.373,0
73.5,0.5,22.04902,224.3892,0
74.5,0.5,22.04521,224.4109,0
75.5,0.5,22.03989,224.4393,0
76.5,0.5,22.03284,224.4756,0
77.5,0.5,22.0239,224.5204,0
78.5,0.5,22.01308,224.5736,0
79.5,0.5,22.00061,224.6341,0
80.5,0.5,21.98692,224.6999,0
81.5,0.5,21.97265,224.7682,0
82.5,0.5,21.95852,224.8356,0
83.5,0.5,21.94531,224.8988,0
84.5,0.5,21.93368,224.955,0
85.5,0.5,21.92407,225.0021,0
86.5,0.5,21.91667,225.0394,0
87.5,0.5,21.91139,225.0674,0
88.5,0.5,21.90794,225.0873,0
89.5,0.5,21.9059,225.1011,0
90.5,0.5,21.90483,225.1105,0
91.5,0.5,21.90438,225.1173,0
92.5,0.5,21.90426,225.1225,0
93.5,0.5,21.90431,225.1269,0
94.5,0.5,21.90443,225.1309,0
95.5,0.5,21.90458,225.1348,0
96.5,0.5,21.90472,225.1385,0
97.5,0.5,21.90486,225.1421,0
98.5,0.5,21.905,225.1456,0
99.5,0.5,21.90513,225.1489,0
