x,y,height,momentum_x,bathymetry
0.5,0.5,18.59571,-0.0002110905,0
1.5,0.5,18.59571,-0.0002033629,0
2.5,0.5,18.5957,-0.0001985188,0
3.5,0.5,18.5957,-0.0001892441,0
4.5,0.5,18.5957,-0.0001763608,0
5.5,0.5,18.5957,-0.0001881964,0
6.5,0.5,18.5957,-0.0001991762,0
7.5,0.5,18.5957,-0.0002110854,0
8.5,0.5,18.5957,-0.0002438932,0
9.5,0.5,18.5957,-0.0002722951,0
10.5,0.5,18.5957,-0.0002797378,0
11.5,0.5,18.59569,-0.0002944024,0
12.5,0.5,18.59569,-0.0003168643,0
13.5,0.5,18.59569,-0.0003203146,0
14.5,0.5,18.59569,-0.0003323467,0
15.5,0.5,18.59569,-0.0003540397,0
16.5,0.5,18.59569,-0.0003601518,0
17.5,0.5,18.59569,-0.0003531812,0
18.5,0.5,18.59569,-0.0003357997,0
19.5,0.5,18.59569,-0.0003103757,0
20.5,0.5,18.59569,-0.0002786726,0
21.5,0.5,18.59569,-0.0002417859,0
22.5,0.5,18.59569,-0.000200251,0
23.5,0.5,18.59569,-0.0001542156,0
24.5,0.5,18.59569,-0.0001307173,0
25.5,0.5,18.59569,-0.0001295636,0
26.5,0.5,18.59569,-0.0001234065,0
27.5,0.5,18.59569,-0.0001120207,0
28.5,0.5,18.59569,-9.520227E-05,0
29.5,0.5,18.59569,-7.276834E-05,0
30.5,0.5,18.59569,-4.454699E-05,0
31.5,0.5,18.59569,-1.036302E-05,0
32.5,0.5,18.59569,2.997293E-05,0
33.5,0.5,18.59569,7.666816E-05,0
34.5,0.5,18.59569,0.0001028235,0
35.5,0.5,18.59569,0.0001086545,0
36.5,0.5,18.59569,0.000121469,0
37.5,0.5,18.59569,0.0001142857,0
38.5,0.5,18.59569,8.716453E-05,0
39.5,0.5,18.59569,6.71861E-05,0
40.5,0.5,18.59569,5.42027E-05,0
41.5,0.5,18.59569,4.795341E-05,0
42.5,0.5,18.59569,4.807033E-05,0
43.5,0.5,18.59569,5.409277E-05,0
44.5,0.5,18.59569,6.54873E-05,0
45.5,0.5,18.59569,8.16711E-05,0
46.5,0.5,18.59569,0.0001020358,0
47.5,0.5,18.59569,0.0001259696,0
48.5,0.5,18.59569,0.0001528764,0
49.5,0.5,18.59569,0.0001821899,0
50.5,0.5,18.59569,0.0002133844,0
51.5,0.5,18.59569,0.0002459806,0
52.5,0.5,18.59569,0.0002795487,0
53.5,0.5,18.59569,0.0003137094,0
54.5,0.5,18.59569,0.0003481338,0
55.5,0.5,18.59569,0.0003825425,0
56.5,0.5,18.59569,0.000416706,0
57.5,0.5,18.59569,0.0004504447,0
58.5,0.5,18.59569,0.0004836297,0
59.5,0.5,18.59569,0.0005161827,0
60.5,0.5,18.59569,0.0005480758,0
61.5,0.5,18.59569,0.0005793285,0
62.5,0.5,18.59569,0.0006100037,0
63.5,0.5,18.59569,0.0006401998,0
64.5,0.5,18.59569,0.0006700419,0
65.5,0.5,18.59569,0.0006996701,0
66.5,0.5,18.59569,0.0007292273,0
67.5,0.5,18.59569,0.0007588474,0
68.5,0.5,18.59569,0.0007886446,0
69.5,0.5,18.59569,0.0008187047,0
70.5,0.5,18.59569,0.0008490798,0
71.5,0.5,18.59569,0.0008797835,0
72.5,0.5,18.59569,0.00091079,0
73.5,0.5,18.59569,0.0009420311,0
74.5,0.5,18.59569,0.0009733933,0
75.5,0.5,18.59569,0.00100471,0
76.5,0.5,18.59569,0.001035752,0
77.5,0.5,18.59569,0.001066208,0
78.5,0.5,18.59569,0.001095664,0
79.5,0.5,18.59569,0.001123583,0
80.5,0.5,18.59569,0.001149278,0
81.5,0.5,18.59569,0.0011719,0
82.5,0.5,18.59569,0.001190437,0
83.5,0.5,18.59569,0.001203722,0
84.5,0.5,18.59569,0.001210471,0
85.5,0.5,18.59569,0.001209329,0
86.5,0.5,18.59569,0.00119893,0
87.5,0.5,18.59569,0.001177956,0
88.5,0.5,18.59569,0.001145187,0
89.5,0.5,18.59569,0.001126643,0
90.5,0.5,18.59569,0.001121354,0
91.5,0.5,18.59569,0.001101324,0
92.5,0.5,18.59569,0.001092843,0
93.5,0.5,18.59569,0.001095077,0
94.5,0.5,18.59569,0.001107135,0
95.5,0.5,18.59569,0.001128052,0
96.5,0.5,18.59569,0.001129673,0
97.5,0.5,18.59569,0.001110936,0
98.5,0.5,18.59569,0.001097946,0
99.5,0.5,18.59569,0.00108983,0
