x,y,height,momentum_x,bathymetry
0.5,0.5,19.31279,-9.94991,0
1.5,0.5,19.26755,-9.306112,0
2.5,0.5,19.17958,-8.058532,0
3.5,0.5,19.09412,-6.854469,0
4.5,0.5,19.01293,-5.717944,0
5.5,0.5,18.93761,-4.66978,0
6.5,0.5,18.86944,-3.726574,0
7.5,0.5,18.80939,-2.899847,0
8.5,0.5,18.758,-2.195456,0
9.5,0.5,18.71537,-1.613372,0
10.5,0.5,18.68118,-1.14793,0
11.5,0.5,18.65472,-0.788627,0
12.5,0.5,18.63501,-0.5214311,0
13.5,0.5,18.62089,-0.3304157,0
14.5,0.5,18.6112,-0.199441,0
15.5,0.5,18.60483,-0.1134508,0
16.5,0.5,18.60083,-0.05949929,0
17.5,0.5,18.59843,-0.0272559,0
18.5,0.5,18.59707,-0.008968141,0
19.5,0.5,18.59634,0.0007922089,0
20.5,0.5,18.59598,0.005593079,0
21.5,0.5,18.59582,0.007702774,0
22.5,0.5,18.59576,0.008424677,0
23.5,0.5,18.59575,0.008450361,0
24.5,0.5,18.59576,0.008172939,0
25.5,0.5,18.59578,0.007780851,0
26.5,0.5,18.5958,0.00735503,0
27.5,0.5,18.59583,0.006929742,0
28.5,0.5,18.59585,0.00651357,0
29.5,0.5,18.59587,0.006127633,0
30.5,0.5,18.59588,0.005761447,0
31.5,0.5,18.5959,0.005409852,0
32.5,0.5,18.59591,0.005088701,0
33.5,0.5,18.59592,0.004785673,0
34.5,0.5,18.59594,0.004490678,0
35.5,0.5,18.59595,0.004196138,0
36.5,0.5,18.59596,0.003896119,0
37.5,0.5,18.59597,0.003620437,0
38.5,0.5,18.59597,0.003368027,0
39.5,0.5,18.59598,0.003115708,0
40.5,0.5,18.59599,0.002858648,0
41.5,0.5,18.59599,0.002592638,0
42.5,0.5,18.596,0.00233725,0
43.5,0.5,18.59601,0.002092412,0
44.5,0.5,18.59602,0.001845783,0
45.5,0.5,18.59602,0.001605412,0
46.5,0.5,18.59602,0.00136843,0
47.5,0.5,18.59602,0.001121636,0
48.5,0.5,18.59602,0.0008723299,0
49.5,0.5,18.59602,0.0006225756,0
50.5,0.5,18.59602,0.0003728653,0
51.5,0.5,18.59602,0.0001230567,0
52.5,0.5,18.59602,-0.0001268414,0
53.5,0.5,18.59602,-0.0003769438,0
54.5,0.5,18.59602,-0.0006271138,0
55.5,0.5,18.59602,-0.0008772786,0
56.5,0.5,18.59602,-0.001126733,0
57.5,0.5,18.59602,-0.001373843,0
58.5,0.5,18.59602,-0.001623148,0
59.5,0.5,18.59602,-0.001874539,0
60.5,0.5,18.59601,-0.00211642,0
61.5,0.5,18.596,-0.002361574,0
62.5,0.5,18.596,-0.002620565,0
63.5,0.5,18.59599,-0.002869368,0
64.5,0.5,18.59598,-0.00311174,0
65.5,0.5,18.59598,-0.003359321,0
66.5,0.5,18.59597,-0.003603006,0
67.5,0.5,18.59596,-0.003865558,0
68.5,0.5,18.59595,-0.004156531,0
69.5,0.5,18.59594,-0.004453707,0
70.5,0.5,18.59592,-0.004746994,0
71.5,0.5,18.59591,-0.005063661,0
72.5,0.5,18.5959,-0.005407838,0
73.5,0.5,18.59588,-0.005750909,0
74.5,0.5,18.59586,-0.006113824,0
75.5,0.5,18.59584,-0.006519573,0
76.5,0.5,18.59582,-0.006938453,0
77.5,0.5,18.5958,-0.007366677,0
78.5,0.5,18.59578,-0.00779111,0
79.5,0.5,18.59576,-0.008178873,0
80.5,0.5,18.59575,-0.008448031,0
81.5,0.5,18.59576,-0.008415892,0
82.5,0.5,18.59582,-0.007701728,0
83.5,0.5,18.59598,-0.005593321,0
84.5,0.5,18.59634,-0.0007875237,0
85.5,0.5,18.59707,0.008958913,0
86.5,0.5,18.59843,0.02723518,0
87.5,0.5,18.60083,0.05950087,0
88.5,0.5,18.60483,0.1134809,0
89.5,0.5,18.61119,0.1995187,0
90.5,0.5,18.62088,0.3305621,0
91.5,0.5,18.63499,0.5216511,0
92.5,0.5,18.65469,0.7889718,0
93.5,0.5,18.68114,1.148464,0
94.5,0.5,18.71531,1.614146,0
95.5,0.5,18.75792,2.196493,0
96.5,0.5,18.80929,2.901158,0
97.5,0.5,18.86932,3.72816,0
98.5,0.5,18.93747,4.671622,0
99.5,0.5,19.01278,5.719972,0
