x,y,height,momentum_x,bathymetry
0.5,0.5,18.59589,-0.002884541,0
1.5,0.5,18.59589,-0.002916363,0
2.5,0.5,18.59589,-0.002995698,0
3.5,0.5,18.5959,-0.003076349,0
4.5,0.5,18.5959,-0.003143994,0
5.5,0.5,18.59591,-0.003201333,0
6.5,0.5,18.59591,-0.003246538,0
7.5,0.5,18.59592,-0.003305868,0
8.5,0.5,18.59592,-0.003368392,0
9.5,0.5,18.59593,-0.003437007,0
10.5,0.5,18.59593,-0.003510208,0
11.5,0.5,18.59594,-0.003581757,0
12.5,0.5,18.59594,-0.003663054,0
13.5,0.5,18.59595,-0.003726185,0
14.5,0.5,18.59595,-0.003795092,0
15.5,0.5,18.59596,-0.003870243,0
16.5,0.5,18.59596,-0.00392433,0
17.5,0.5,18.59597,-0.003990569,0
18.5,0.5,18.59597,-0.004068464,0
19.5,0.5,18.59598,-0.004149108,0
20.5,0.5,18.59598,-0.004239698,0
21.5,0.5,18.59599,-0.004331894,0
22.5,0.5,18.59599,-0.004408043,0
23.5,0.5,18.59599,-0.004451778,0
24.5,0.5,18.59599,-0.004469221,0
25.5,0.5,18.59599,-0.004486369,0
26.5,0.5,18.596,-0.004504856,0
27.5,0.5,18.596,-0.004500364,0
28.5,0.5,18.596,-0.004458778,0
29.5,0.5,18.59599,-0.004392222,0
30.5,0.5,18.59599,-0.004299918,0
31.5,0.5,18.59598,-0.004154677,0
32.5,0.5,18.59597,-0.003985882,0
33.5,0.5,18.59596,-0.003789228,0
34.5,0.5,18.59594,-0.003543476,0
35.5,0.5,18.59592,-0.003282155,0
36.5,0.5,18.59591,-0.003018792,0
37.5,0.5,18.59589,-0.002733348,0
38.5,0.5,18.59587,-0.002428945,0
39.5,0.5,18.59585,-0.002129903,0
40.5,0.5,18.59583,-0.001835412,0
41.5,0.5,18.59581,-0.001536365,0
42.5,0.5,18.59579,-0.00124182,0
43.5,0.5,18.59577,-0.0009792796,0
44.5,0.5,18.59576,-0.0007317694,0
45.5,0.5,18.59575,-0.0005093196,0
46.5,0.5,18.59574,-0.0003238143,0
47.5,0.5,18.59573,-0.0001577383,0
48.5,0.5,18.59572,-1.525476E-05,0
49.5,0.5,18.59572,0.0001311014,0
50.5,0.5,18.59572,0.0002856091,0
51.5,0.5,18.59573,0.0004361957,0
52.5,0.5,18.59574,0.0005881003,0
53.5,0.5,18.59574,0.0007326284,0
54.5,0.5,18.59575,0.0009000269,0
55.5,0.5,18.59576,0.001120514,0
56.5,0.5,18.59578,0.00136368,0
57.5,0.5,18.59579,0.001621232,0
58.5,0.5,18.59581,0.001894327,0
59.5,0.5,18.59583,0.002193413,0
60.5,0.5,18.59585,0.00250482,0
61.5,0.5,18.59587,0.00281285,0
62.5,0.5,18.59589,0.003109428,0
63.5,0.5,18.59591,0.003383218,0
64.5,0.5,18.59592,0.003651452,0
65.5,0.5,18.59594,0.003914809,0
66.5,0.5,18.59596,0.004161039,0
67.5,0.5,18.59597,0.004380362,0
68.5,0.5,18.59598,0.00456303,0
69.5,0.5,18.59599,0.004697854,0
70.5,0.5,18.596,0.004802993,0
71.5,0.5,18.596,0.004880161,0
72.5,0.5,18.596,0.004934438,0
73.5,0.5,18.596,0.004964307,0
74.5,0.5,18.596,0.004964055,0
75.5,0.5,18.596,0.004965431,0
76.5,0.5,18.596,0.004969544,0
77.5,0.5,18.59599,0.004970275,0
78.5,0.5,18.59599,0.004942692,0
79.5,0.5,18.59599,0.004872982,0
80.5,0.5,18.59598,0.004792131,0
81.5,0.5,18.59598,0.004707826,0
82.5,0.5,18.59597,0.004625536,0
83.5,0.5,18.59597,0.004554759,0
84.5,0.5,18.59596,0.004493179,0
85.5,0.5,18.59596,0.004435064,0
86.5,0.5,18.59595,0.004379357,0
87.5,0.5,18.59595,0.004324716,0
88.5,0.5,18.59594,0.004265282,0
89.5,0.5,18.59593,0.004207094,0
90.5,0.5,18.59593,0.004146934,0
91.5,0.5,18.59592,0.004086204,0
92.5,0.5,18.59592,0.004025035,0
93.5,0.5,18.59591,0.003961165,0
94.5,0.5,18.59591,0.00389019,0
95.5,0.5,18.5959,0.0038062,0
96.5,0.5,18.5959,0.003734631,0
97.5,0.5,18.59589,0.003672152,0
98.5,0.5,18.59588,0.00360701,0
99.5,0.5,18.59588,0.003539936,0
