x,y,height,momentum_x,bathymetry
0.5,0.5,18.59563,0.0007954283,0
1.5,0.5,18.5956,0.001250696,0
2.5,0.5,18.59555,0.001918287,0
3.5,0.5,18.59554,0.002116565,0
4.5,0.5,18.59554,0.002052934,0
5.5,0.5,18.59555,0.001885419,0
6.5,0.5,18.59557,0.001683665,0
7.5,0.5,18.59558,0.001461439,0
8.5,0.5,18.5956,0.001233981,0
9.5,0.5,18.59562,0.001005693,0
10.5,0.5,18.59564,0.0007756478,0
11.5,0.5,18.59566,0.0005624103,0
12.5,0.5,18.59567,0.0003663328,0
13.5,0.5,18.59569,0.000190211,0
14.5,0.5,18.59571,6.041665E-05,0
15.5,0.5,18.59572,-4.370937E-05,0
16.5,0.5,18.59574,-0.000132627,0
17.5,0.5,18.59577,-0.0001859767,0
18.5,0.5,18.59579,-0.0001913864,0
19.5,0.5,18.59581,-0.000141491,0
20.5,0.5,18.59584,-3.176912E-05,0
21.5,0.5,18.59587,0.0001308376,0
22.5,0.5,18.59591,0.0003283673,0
23.5,0.5,18.59594,0.0005743231,0
24.5,0.5,18.59598,0.0008426874,0
25.5,0.5,18.59601,0.001099528,0
26.5,0.5,18.59605,0.001352317,0
27.5,0.5,18.59609,0.001590278,0
28.5,0.5,18.59612,0.001809874,0
29.5,0.5,18.59615,0.002002686,0
30.5,0.5,18.59618,0.002142628,0
31.5,0.5,18.5962,0.002221396,0
32.5,0.5,18.59622,0.002252618,0
33.5,0.5,18.59624,0.00224574,0
34.5,0.5,18.59625,0.002194387,0
35.5,0.5,18.59626,0.002103267,0
36.5,0.5,18.59627,0.002002412,0
37.5,0.5,18.59627,0.001910672,0
38.5,0.5,18.59628,0.001823481,0
39.5,0.5,18.59628,0.001741042,0
40.5,0.5,18.59628,0.001637537,0
41.5,0.5,18.59628,0.00150227,0
42.5,0.5,18.59628,0.001359906,0
43.5,0.5,18.59628,0.00121643,0
44.5,0.5,18.59628,0.001072844,0
45.5,0.5,18.59628,0.000929155,0
46.5,0.5,18.59628,0.0007853965,0
47.5,0.5,18.59628,0.000641657,0
48.5,0.5,18.59628,0.0004980177,0
49.5,0.5,18.59628,0.0003545172,0
50.5,0.5,18.59628,0.0002111511,0
51.5,0.5,18.59628,6.789518E-05,0
52.5,0.5,18.59628,-7.527039E-05,0
53.5,0.5,18.59628,-0.0002183465,0
54.5,0.5,18.59628,-0.000361316,0
55.5,0.5,18.59628,-0.0005041558,0
56.5,0.5,18.59628,-0.0006468506,0
57.5,0.5,18.59628,-0.0007894022,0
58.5,0.5,18.59628,-0.000931811,0
59.5,0.5,18.59628,-0.001073801,0
60.5,0.5,18.59628,-0.001213071,0
61.5,0.5,18.59628,-0.001331712,0
62.5,0.5,18.59628,-0.001419411,0
63.5,0.5,18.59627,-0.001497976,0
64.5,0.5,18.59627,-0.001584979,0
65.5,0.5,18.59626,-0.001642985,0
66.5,0.5,18.59625,-0.001650819,0
67.5,0.5,18.59624,-0.001622519,0
68.5,0.5,18.59622,-0.001560528,0
69.5,0.5,18.5962,-0.001464515,0
70.5,0.5,18.59617,-0.00131532,0
71.5,0.5,18.59614,-0.001123563,0
72.5,0.5,18.59611,-0.0009049047,0
73.5,0.5,18.59607,-0.0006679901,0
74.5,0.5,18.59604,-0.0004272226,0
75.5,0.5,18.596,-0.0001832583,0
76.5,0.5,18.59596,9.11698E-05,0
77.5,0.5,18.59593,0.000372,0
78.5,0.5,18.59589,0.0005924898,0
79.5,0.5,18.59586,0.0007740182,0
80.5,0.5,18.59584,0.0009066028,0
81.5,0.5,18.59581,0.0009854388,0
82.5,0.5,18.59579,0.001026577,0
83.5,0.5,18.59577,0.001021603,0
84.5,0.5,18.59576,0.000966077,0
85.5,0.5,18.59574,0.00085646,0
86.5,0.5,18.59573,0.0007205923,0
87.5,0.5,18.59571,0.0005670834,0
88.5,0.5,18.5957,0.0004163763,0
89.5,0.5,18.59568,0.0002572797,0
90.5,0.5,18.59567,8.398831E-05,0
91.5,0.5,18.59566,-9.473458E-05,0
92.5,0.5,18.59564,-0.0002963596,0
93.5,0.5,18.59562,-0.0005097422,0
94.5,0.5,18.5956,-0.0007268681,0
95.5,0.5,18.59559,-0.0009447365,0
96.5,0.5,18.59557,-0.001167953,0
97.5,0.5,18.59555,-0.001404227,0
98.5,0.5,18.59553,-0.001638596,0
99.5,0.5,18.59552,-0.001815973,0
