x,y,height,momentum_x,bathymetry
0.5,0.5,18.59571,0.001388835,0
1.5,0.5,18.59571,0.001392216,0
2.5,0.5,18.5957,0.001379118,0
3.5,0.5,18.5957,0.001352888,0
4.5,0.5,18.5957,0.001340572,0
5.5,0.5,18.5957,0.001342069,0
6.5,0.5,18.5957,0.001357242,0
7.5,0.5,18.5957,0.001358807,0
8.5,0.5,18.5957,0.001346565,0
9.5,0.5,18.5957,0.001347394,0
10.5,0.5,18.5957,0.001361009,0
11.5,0.5,18.5957,0.001359938,0
12.5,0.5,18.5957,0.001343746,0
13.5,0.5,18.5957,0.001339008,0
14.5,0.5,18.5957,0.001317936,0
15.5,0.5,18.5957,0.001279722,0
16.5,0.5,18.5957,0.001250536,0
17.5,0.5,18.5957,0.001229312,0
18.5,0.5,18.5957,0.001196825,0
19.5,0.5,18.5957,0.00115191,0
20.5,0.5,18.5957,0.001111534,0
21.5,0.5,18.5957,0.001074716,0
22.5,0.5,18.5957,0.001040684,0
23.5,0.5,18.5957,0.001008944,0
24.5,0.5,18.5957,0.0009793355,0
25.5,0.5,18.5957,0.0009520655,0
26.5,0.5,18.5957,0.0009277274,0
27.5,0.5,18.5957,0.0009072857,0
28.5,0.5,18.5957,0.0008920226,0
29.5,0.5,18.5957,0.0008834383,0
30.5,0.5,18.5957,0.0008830979,0
31.5,0.5,18.5957,0.000892437,0
32.5,0.5,18.59569,0.0008854336,0
33.5,0.5,18.59569,0.0008626665,0
34.5,0.5,18.59569,0.0008512327,0
35.5,0.5,18.59569,0.0008505771,0
36.5,0.5,18.59569,0.0008327253,0
37.5,0.5,18.59569,0.0007968612,0
38.5,0.5,18.59569,0.000769638,0
39.5,0.5,18.59569,0.0007510465,0
40.5,0.5,18.59569,0.0007413382,0
41.5,0.5,18.59569,0.0007406157,0
42.5,0.5,18.59569,0.0007213799,0
43.5,0.5,18.59569,0.0006828502,0
44.5,0.5,18.59569,0.0006515993,0
45.5,0.5,18.59569,0.0006282218,0
46.5,0.5,18.59569,0.0006149831,0
47.5,0.5,18.59569,0.0006153975,0
48.5,0.5,18.59569,0.0006057681,0
49.5,0.5,18.59569,0.0005879414,0
50.5,0.5,18.59569,0.0005615111,0
51.5,0.5,18.59569,0.0005242472,0
52.5,0.5,18.59569,0.0005002327,0
53.5,0.5,18.59569,0.000486485,0
54.5,0.5,18.59569,0.0004804381,0
55.5,0.5,18.59569,0.0004799452,0
56.5,0.5,18.59569,0.0004831853,0
57.5,0.5,18.59569,0.0004885999,0
58.5,0.5,18.59569,0.0004948565,0
59.5,0.5,18.59569,0.0005008087,0
60.5,0.5,18.59569,0.0005054469,0
61.5,0.5,18.59569,0.0005078521,0
62.5,0.5,18.59569,0.0005071656,0
63.5,0.5,18.59569,0.0005025757,0
64.5,0.5,18.59569,0.0004933208,0
65.5,0.5,18.59569,0.0004787016,0
66.5,0.5,18.59569,0.0004580983,0
67.5,0.5,18.59569,0.0004309866,0
68.5,0.5,18.59569,0.0003969506,0
69.5,0.5,18.59569,0.0003828067,0
70.5,0.5,18.59569,0.0003883651,0
71.5,0.5,18.59569,0.0003864198,0
72.5,0.5,18.59569,0.0003769696,0
73.5,0.5,18.59569,0.0003600787,0
74.5,0.5,18.59569,0.0003358542,0
75.5,0.5,18.59569,0.0003044252,0
76.5,0.5,18.59569,0.000293042,0
77.5,0.5,18.59569,0.0003018252,0
78.5,0.5,18.59569,0.0003037564,0
79.5,0.5,18.59569,0.0002989098,0
80.5,0.5,18.59569,0.000287332,0
81.5,0.5,18.59569,0.0002690434,0
82.5,0.5,18.59569,0.0002440395,0
83.5,0.5,18.59569,0.0002122951,0
84.5,0.5,18.59569,0.000173766,0
85.5,0.5,18.59569,0.0001283929,0
86.5,0.5,18.59569,0.0001032228,0
87.5,0.5,18.59569,9.817598E-05,0
88.5,0.5,18.59569,8.604946E-05,0
89.5,0.5,18.59569,6.67585E-05,0
90.5,0.5,18.59569,6.734072E-05,0
91.5,0.5,18.59569,8.772326E-05,0
92.5,0.5,18.59569,0.000100726,0
93.5,0.5,18.59569,0.0001063005,0
94.5,0.5,18.59569,0.0001044129,0
95.5,0.5,18.59569,9.504293E-05,0
96.5,0.5,18.59569,7.818222E-05,0
97.5,0.5,18.59569,5.383165E-05,0
98.5,0.5,18.59569,2.19978E-05,0
99.5,0.5,18.59569,-1.73105E-05,0
